order_id,customer_id,product_id,order_date,delivery_date,payment_mode,customer_review,order_quantity,order_status
ORD08439,CUST03911,PROD0221,14-03-2024,20-03-2024,Cash,1,2,Delivered
ORD08440,CUST00768,PROD0029,04-06-2023,06-06-2023,Card,2,1,Delivered
ORD08441,CUST03371,PROD0093,08-01-2023,17-01-2023,UPI,4,1,Delivered
ORD08442,CUST02175,PROD0139,01-10-2024,04-10-2024,Card,4,2,Delivered
ORD08443,CUST00579,PROD0042,26-01-2022,29-01-2022,Cash,4,2,Delivered
ORD08444,CUST00480,PROD0196,14-01-2023,24-01-2023,UPI,5,4,Delivered
ORD08445,CUST01913,PROD0079,11-04-2022,16-04-2022,UPI,2,4,Delivered
ORD08446,CUST01539,PROD0051,14-12-2023,,UPI,2,3,Returned
ORD08447,CUST02446,PROD0142,17-11-2023,,Card,2,1,Returned
ORD08448,CUST00872,PROD0119,27-06-2023,06-07-2023,Card,3,5,Delivered
ORD08449,CUST03161,PROD0116,22-09-2022,26-09-2022,Card,5,1,Delivered
ORD08450,CUST02347,PROD0120,10-03-2023,12-03-2023,Card,1,2,Delivered
ORD08451,CUST00436,PROD0242,26-02-2023,03-03-2023,Cash,2,1,Delivered
ORD08452,CUST03977,PROD0049,26-03-2022,02-04-2022,UPI,2,4,Delivered
ORD08453,CUST04058,PROD0239,07-05-2022,09-05-2022,UPI,1,2,Delivered
ORD08454,CUST00263,PROD0049,08-10-2024,15-10-2024,Cash,1,1,Delivered
ORD08455,CUST03389,PROD0127,22-05-2022,25-05-2022,Cash,4,4,Delivered
ORD08456,CUST03133,PROD0049,01-01-2024,07-01-2024,UPI,3,3,Delivered
ORD08457,CUST00666,PROD0194,28-08-2022,03-09-2022,Cash,3,4,Delivered
ORD08458,CUST01976,PROD0081,01-08-2022,09-08-2022,Card,1,1,Delivered
ORD08459,CUST02472,PROD0218,06-08-2024,12-08-2024,Card,3,4,Delivered
ORD08460,CUST01986,PROD0166,30-07-2024,01-08-2024,UPI,1,1,Delivered
ORD08461,CUST01855,PROD0138,15-01-2023,20-01-2023,UPI,3,2,Delivered
ORD08462,CUST02632,PROD0133,04-06-2022,13-06-2022,UPI,4,1,Delivered
ORD08463,CUST03395,PROD0049,29-09-2022,08-10-2022,UPI,4,2,Delivered
ORD08464,CUST04318,PROD0157,06-11-2022,10-11-2022,Cash,1,1,Delivered
ORD08465,CUST04090,PROD0131,08-03-2023,13-03-2023,Card,1,3,Delivered
ORD08466,CUST02086,PROD0056,10-03-2022,17-03-2022,UPI,1,1,Delivered
ORD08467,CUST03726,PROD0011,07-11-2024,17-11-2024,Card,3,2,Delivered
ORD08468,CUST03243,PROD0104,13-09-2023,23-09-2023,Card,5,4,Delivered
ORD08469,CUST03469,PROD0218,04-01-2022,12-01-2022,Card,2,2,Delivered
ORD08470,CUST00785,PROD0030,17-06-2024,22-06-2024,Card,4,5,Delivered
ORD08471,CUST02387,PROD0083,24-06-2024,03-07-2024,UPI,3,2,Delivered
ORD08472,CUST02232,PROD0038,26-04-2023,30-04-2023,Card,5,5,Delivered
ORD08473,CUST03687,PROD0135,14-05-2022,20-05-2022,UPI,1,4,Delivered
ORD08474,CUST00312,PROD0167,25-01-2023,27-01-2023,Card,2,3,Delivered
ORD08475,CUST04638,PROD0218,13-02-2022,19-02-2022,Cash,5,3,Delivered
ORD08476,CUST02389,PROD0170,04-03-2023,,Cash,,3,Cancelled
ORD08477,CUST02379,PROD0186,31-10-2023,,Cash,2,5,Returned
ORD08478,CUST02053,PROD0146,12-08-2024,15-08-2024,Card,2,3,Delivered
ORD08479,CUST03467,PROD0231,29-08-2023,,UPI,2,3,Returned
ORD08480,CUST04475,PROD0232,21-05-2023,,UPI,,1,Cancelled
ORD08481,CUST03030,PROD0056,31-07-2023,09-08-2023,UPI,1,1,Delivered
ORD08482,CUST03285,PROD0030,15-12-2022,,Cash,3,2,Returned
ORD08483,CUST00515,PROD0030,22-12-2022,,Cash,,2,Cancelled
ORD08484,CUST03333,PROD0160,02-03-2023,11-03-2023,Card,5,2,Delivered
ORD08485,CUST01466,PROD0016,20-02-2024,29-02-2024,Card,5,3,Delivered
ORD08486,CUST02511,PROD0171,06-05-2024,11-05-2024,Card,5,5,Delivered
ORD08487,CUST01734,PROD0117,02-11-2023,05-11-2023,Cash,1,4,Delivered
ORD08488,CUST03062,PROD0212,12-06-2023,19-06-2023,UPI,3,5,Delivered
ORD08489,CUST01434,PROD0108,26-12-2023,02-01-2024,UPI,3,3,Delivered
ORD08490,CUST01834,PROD0166,27-11-2024,05-12-2024,Cash,2,1,Delivered
ORD08491,CUST01273,PROD0201,17-05-2022,,UPI,3,2,Returned
ORD08492,CUST02489,PROD0116,10-10-2023,18-10-2023,Card,5,2,Delivered
ORD08493,CUST03581,PROD0207,03-06-2024,,UPI,2,2,Returned
ORD08494,CUST00794,PROD0041,08-02-2024,10-02-2024,Cash,2,5,Delivered
ORD08495,CUST04764,PROD0230,23-01-2022,27-01-2022,Card,4,4,Delivered
ORD08496,CUST01158,PROD0053,25-11-2023,03-12-2023,Cash,2,5,Delivered
ORD08497,CUST02627,PROD0176,17-02-2022,,Card,,2,Cancelled
ORD08498,CUST01931,PROD0162,04-09-2022,14-09-2022,Cash,1,3,Delivered
ORD08499,CUST00741,PROD0033,07-01-2023,16-01-2023,Card,3,3,Delivered
ORD08500,CUST01119,PROD0122,20-11-2024,,Card,2,2,Returned
ORD08501,CUST00811,PROD0071,26-04-2022,,UPI,,1,Cancelled
ORD08502,CUST03747,PROD0216,14-02-2024,24-02-2024,Cash,4,3,Delivered
ORD08503,CUST01032,PROD0127,03-12-2022,09-12-2022,Cash,3,2,Delivered
ORD08504,CUST04666,PROD0037,16-09-2023,21-09-2023,Cash,4,1,Delivered
ORD08505,CUST04351,PROD0120,05-03-2022,14-03-2022,UPI,1,5,Delivered
ORD08506,CUST00600,PROD0230,09-07-2023,16-07-2023,Cash,1,5,Delivered
ORD08507,CUST02481,PROD0012,09-01-2023,17-01-2023,UPI,3,4,Delivered
ORD08508,CUST03534,PROD0055,17-11-2023,23-11-2023,Card,2,4,Delivered
ORD08509,CUST01835,PROD0181,13-06-2022,,UPI,,4,Cancelled
ORD08510,CUST03096,PROD0090,12-01-2024,21-01-2024,UPI,4,4,Delivered
ORD08511,CUST02983,PROD0192,15-01-2023,23-01-2023,Cash,5,3,Delivered
ORD08512,CUST03504,PROD0204,06-11-2024,08-11-2024,Cash,5,1,Delivered
ORD08513,CUST03058,PROD0190,21-11-2022,01-12-2022,Cash,4,5,Delivered
ORD08514,CUST00929,PROD0192,06-06-2024,12-06-2024,UPI,2,1,Delivered
ORD08515,CUST04399,PROD0178,12-10-2024,14-10-2024,UPI,5,3,Delivered
ORD08516,CUST04007,PROD0042,12-05-2023,15-05-2023,UPI,4,4,Delivered
ORD08517,CUST04767,PROD0166,15-06-2022,24-06-2022,Card,5,4,Delivered
ORD08518,CUST01202,PROD0015,03-10-2024,,UPI,,2,Cancelled
ORD08519,CUST02258,PROD0084,05-08-2022,09-08-2022,UPI,4,5,Delivered
ORD08520,CUST00011,PROD0028,31-10-2022,04-11-2022,UPI,5,5,Delivered
ORD08521,CUST02791,PROD0166,10-05-2023,12-05-2023,Cash,1,4,Delivered
ORD08522,CUST04054,PROD0086,19-04-2023,23-04-2023,Card,4,4,Delivered
ORD08523,CUST02189,PROD0148,14-04-2022,20-04-2022,Card,4,5,Delivered
ORD08524,CUST01733,PROD0217,02-04-2024,,Card,3,4,Returned
ORD08525,CUST04954,PROD0129,10-07-2022,19-07-2022,Cash,5,3,Delivered
ORD08526,CUST01054,PROD0181,12-08-2024,14-08-2024,UPI,5,5,Delivered
ORD08527,CUST02414,PROD0106,08-08-2022,,Card,2,5,Returned
ORD08528,CUST04850,PROD0024,21-08-2024,28-08-2024,UPI,4,1,Delivered
ORD08529,CUST03022,PROD0074,27-11-2022,03-12-2022,Cash,4,3,Delivered
ORD08530,CUST03636,PROD0086,16-12-2024,18-12-2024,Cash,1,5,Delivered
ORD08531,CUST01091,PROD0056,05-11-2022,,UPI,1,5,Returned
ORD08532,CUST01858,PROD0087,07-11-2024,12-11-2024,UPI,2,3,Delivered
ORD08533,CUST02532,PROD0023,02-01-2022,08-01-2022,Cash,5,1,Delivered
ORD08534,CUST03971,PROD0039,14-02-2022,23-02-2022,UPI,2,5,Delivered
ORD08535,CUST00452,PROD0031,03-01-2022,,UPI,,3,Cancelled
ORD08536,CUST00603,PROD0180,28-03-2022,,UPI,2,3,Returned
ORD08537,CUST02391,PROD0007,09-09-2024,11-09-2024,UPI,1,5,Delivered
ORD08538,CUST04236,PROD0215,30-11-2022,,UPI,,3,Cancelled
ORD08539,CUST02234,PROD0082,25-11-2023,,Cash,,1,Cancelled
ORD08540,CUST01505,PROD0228,11-03-2023,14-03-2023,Cash,5,1,Delivered
ORD08541,CUST00533,PROD0111,02-12-2023,12-12-2023,Card,4,5,Delivered
ORD08542,CUST01814,PROD0208,29-05-2022,01-06-2022,UPI,5,5,Delivered
ORD08543,CUST01426,PROD0109,06-04-2024,13-04-2024,Cash,4,1,Delivered
ORD08544,CUST04280,PROD0173,19-08-2024,21-08-2024,Card,2,1,Delivered
ORD08545,CUST01010,PROD0149,06-11-2023,10-11-2023,Card,4,5,Delivered
ORD08546,CUST03485,PROD0170,29-12-2022,04-01-2023,UPI,1,3,Delivered
ORD08547,CUST02450,PROD0045,07-09-2022,10-09-2022,UPI,3,2,Delivered
ORD08548,CUST00743,PROD0043,29-10-2022,,Cash,,1,Cancelled
ORD08549,CUST02338,PROD0179,16-05-2022,22-05-2022,Cash,5,2,Delivered
ORD08550,CUST01014,PROD0105,16-05-2022,18-05-2022,Card,5,2,Delivered
ORD08551,CUST01211,PROD0224,27-12-2022,05-01-2023,UPI,3,5,Delivered
ORD08552,CUST04769,PROD0035,28-09-2023,03-10-2023,UPI,4,1,Delivered
ORD08553,CUST02956,PROD0135,25-08-2024,,UPI,2,2,Returned
ORD08554,CUST00087,PROD0213,03-06-2023,10-06-2023,Card,2,2,Delivered
ORD08555,CUST02424,PROD0165,21-10-2023,31-10-2023,UPI,5,2,Delivered
ORD08556,CUST01198,PROD0019,08-10-2024,,Cash,,2,Cancelled
ORD08557,CUST00049,PROD0235,07-04-2023,14-04-2023,Cash,1,3,Delivered
ORD08558,CUST03841,PROD0237,13-08-2022,,Cash,,4,Cancelled
ORD08559,CUST04389,PROD0008,31-03-2024,06-04-2024,Card,2,2,Delivered
ORD08560,CUST03206,PROD0042,04-03-2024,10-03-2024,Cash,2,3,Delivered
ORD08561,CUST00952,PROD0211,06-10-2023,,Card,,4,Cancelled
ORD08562,CUST00346,PROD0164,20-12-2022,,UPI,3,3,Returned
ORD08563,CUST02780,PROD0074,01-11-2022,07-11-2022,UPI,4,1,Delivered
ORD08564,CUST03269,PROD0199,06-07-2024,16-07-2024,Card,4,3,Delivered
ORD08565,CUST04219,PROD0086,04-07-2022,11-07-2022,Card,1,1,Delivered
ORD08566,CUST00648,PROD0220,04-05-2024,14-05-2024,Card,2,3,Delivered
ORD08567,CUST03646,PROD0113,22-10-2022,01-11-2022,UPI,3,5,Delivered
ORD08568,CUST00505,PROD0220,19-09-2023,21-09-2023,Card,1,2,Delivered
ORD08569,CUST04718,PROD0211,26-12-2024,03-01-2025,Card,2,2,Delivered
ORD08570,CUST03882,PROD0096,24-09-2024,27-09-2024,Cash,1,3,Delivered
ORD08571,CUST00694,PROD0197,15-10-2022,20-10-2022,Cash,5,1,Delivered
ORD08572,CUST02957,PROD0016,11-12-2022,18-12-2022,UPI,3,1,Delivered
ORD08573,CUST00511,PROD0196,17-04-2023,26-04-2023,Cash,5,3,Delivered
ORD08574,CUST03703,PROD0125,19-10-2022,21-10-2022,Cash,2,4,Delivered
ORD08575,CUST00448,PROD0222,27-11-2024,06-12-2024,UPI,2,2,Delivered
ORD08576,CUST00260,PROD0045,26-02-2022,07-03-2022,UPI,3,2,Delivered
ORD08577,CUST02268,PROD0103,04-04-2024,09-04-2024,Card,3,3,Delivered
ORD08578,CUST01011,PROD0241,25-04-2022,30-04-2022,Card,3,1,Delivered
ORD08579,CUST02805,PROD0221,08-04-2023,,Card,,5,Cancelled
ORD08580,CUST04844,PROD0173,27-08-2023,01-09-2023,Cash,5,5,Delivered
ORD08581,CUST00037,PROD0059,02-06-2022,,UPI,1,4,Returned
ORD08582,CUST02529,PROD0084,12-08-2024,20-08-2024,Cash,4,2,Delivered
ORD08583,CUST03078,PROD0118,30-09-2024,06-10-2024,Cash,2,2,Delivered
ORD08584,CUST00067,PROD0179,01-06-2023,05-06-2023,Card,5,2,Delivered
ORD08585,CUST02428,PROD0006,12-08-2023,,UPI,2,5,Returned
ORD08586,CUST04063,PROD0177,11-09-2024,14-09-2024,UPI,4,1,Delivered
ORD08587,CUST00309,PROD0225,21-05-2024,31-05-2024,Card,1,3,Delivered
ORD08588,CUST00104,PROD0141,10-01-2022,16-01-2022,Card,1,5,Delivered
ORD08589,CUST03668,PROD0079,16-12-2022,23-12-2022,Card,3,2,Delivered
ORD08590,CUST00764,PROD0017,15-08-2024,24-08-2024,Card,3,2,Delivered
ORD08591,CUST01215,PROD0217,16-09-2023,24-09-2023,UPI,2,3,Delivered
ORD08592,CUST00068,PROD0185,02-04-2024,07-04-2024,UPI,1,4,Delivered
ORD08593,CUST01576,PROD0150,28-02-2022,08-03-2022,Card,5,4,Delivered
ORD08594,CUST02577,PROD0010,05-01-2024,14-01-2024,Card,1,5,Delivered
ORD08595,CUST04310,PROD0116,13-08-2022,,Card,,1,Cancelled
ORD08596,CUST02399,PROD0137,18-04-2024,25-04-2024,Card,1,2,Delivered
ORD08597,CUST03870,PROD0053,19-09-2023,,UPI,3,4,Returned
ORD08598,CUST04347,PROD0176,11-09-2023,,Cash,3,4,Returned
ORD08599,CUST00856,PROD0163,10-11-2022,12-11-2022,UPI,5,5,Delivered
ORD08600,CUST03403,PROD0188,31-01-2023,03-02-2023,Card,2,5,Delivered
ORD08601,CUST00642,PROD0035,25-03-2023,30-03-2023,Card,5,5,Delivered
ORD08602,CUST00713,PROD0116,18-07-2023,,Card,,2,Cancelled
ORD08603,CUST04222,PROD0233,07-05-2023,13-05-2023,Cash,1,4,Delivered
ORD08604,CUST04507,PROD0010,15-03-2023,25-03-2023,UPI,5,1,Delivered
ORD08605,CUST01833,PROD0182,09-10-2024,11-10-2024,UPI,3,1,Delivered
ORD08606,CUST00037,PROD0080,30-01-2024,02-02-2024,Cash,3,4,Delivered
ORD08607,CUST01398,PROD0050,21-06-2024,30-06-2024,Card,2,2,Delivered
ORD08608,CUST01884,PROD0103,04-06-2023,07-06-2023,Cash,1,3,Delivered
ORD08609,CUST03206,PROD0086,28-08-2022,07-09-2022,UPI,1,1,Delivered
ORD08610,CUST02652,PROD0023,18-08-2022,27-08-2022,Card,1,1,Delivered
ORD08611,CUST03468,PROD0126,06-11-2024,,UPI,,5,Cancelled
ORD08612,CUST01466,PROD0034,23-09-2023,28-09-2023,UPI,2,1,Delivered
ORD08613,CUST04315,PROD0121,28-05-2024,05-06-2024,UPI,4,4,Delivered
ORD08614,CUST00952,PROD0072,17-05-2023,23-05-2023,Card,1,2,Delivered
ORD08615,CUST00198,PROD0058,18-10-2024,23-10-2024,UPI,2,3,Delivered
ORD08616,CUST03562,PROD0155,03-04-2023,,Card,,5,Cancelled
ORD08617,CUST04708,PROD0070,20-03-2024,26-03-2024,Card,4,1,Delivered
ORD08618,CUST03775,PROD0059,22-08-2022,28-08-2022,Card,2,4,Delivered
ORD08619,CUST03878,PROD0061,04-10-2024,12-10-2024,Cash,5,1,Delivered
ORD08620,CUST03483,PROD0171,25-10-2022,,UPI,,2,Cancelled
ORD08621,CUST00100,PROD0042,14-03-2023,18-03-2023,Cash,4,5,Delivered
ORD08622,CUST03121,PROD0155,22-06-2022,24-06-2022,UPI,5,3,Delivered
ORD08623,CUST02491,PROD0097,04-11-2022,10-11-2022,UPI,5,4,Delivered
ORD08624,CUST00805,PROD0115,29-04-2022,05-05-2022,Cash,2,3,Delivered
ORD08625,CUST04649,PROD0225,28-03-2023,,UPI,2,2,Returned
ORD08626,CUST01349,PROD0165,05-02-2023,,UPI,,3,Cancelled
ORD08627,CUST02900,PROD0096,12-12-2022,17-12-2022,UPI,2,2,Delivered
ORD08628,CUST03376,PROD0083,31-12-2022,09-01-2023,Card,2,3,Delivered
ORD08629,CUST04512,PROD0024,28-07-2023,01-08-2023,Card,4,4,Delivered
ORD08630,CUST00933,PROD0020,13-02-2022,19-02-2022,UPI,2,2,Delivered
ORD08631,CUST01740,PROD0169,11-01-2024,17-01-2024,Card,1,5,Delivered
ORD08632,CUST02101,PROD0225,26-03-2024,,Card,2,3,Returned
ORD08633,CUST02967,PROD0063,23-09-2023,,Cash,1,5,Returned
ORD08634,CUST03844,PROD0065,29-09-2024,04-10-2024,Card,4,3,Delivered
ORD08635,CUST00509,PROD0212,22-02-2023,26-02-2023,Cash,3,4,Delivered
ORD08636,CUST01714,PROD0228,03-09-2023,06-09-2023,UPI,3,2,Delivered
ORD08637,CUST02774,PROD0079,16-04-2024,20-04-2024,UPI,5,1,Delivered
ORD08638,CUST04164,PROD0178,13-01-2023,,Cash,1,5,Returned
ORD08639,CUST00720,PROD0049,21-05-2024,27-05-2024,Cash,4,2,Delivered
ORD08640,CUST00516,PROD0236,10-03-2024,,Cash,,1,Cancelled
ORD08641,CUST03980,PROD0098,19-08-2024,29-08-2024,Card,3,3,Delivered
ORD08642,CUST03999,PROD0004,13-08-2023,,Card,3,5,Returned
ORD08643,CUST03187,PROD0169,27-01-2022,,UPI,,5,Cancelled
ORD08644,CUST04921,PROD0152,24-07-2024,,UPI,,5,Cancelled
ORD08645,CUST02873,PROD0025,20-06-2024,22-06-2024,Card,4,3,Delivered
ORD08646,CUST04306,PROD0044,18-11-2022,28-11-2022,UPI,3,3,Delivered
ORD08647,CUST04542,PROD0138,07-02-2022,11-02-2022,UPI,2,5,Delivered
ORD08648,CUST02331,PROD0143,30-10-2024,03-11-2024,Cash,2,3,Delivered
ORD08649,CUST04632,PROD0148,18-09-2024,26-09-2024,UPI,4,2,Delivered
ORD08650,CUST04780,PROD0240,18-09-2024,24-09-2024,UPI,1,3,Delivered
ORD08651,CUST04117,PROD0194,18-06-2022,,Cash,,5,Cancelled
ORD08652,CUST00775,PROD0025,20-07-2022,27-07-2022,UPI,4,5,Delivered
ORD08653,CUST02089,PROD0038,30-11-2024,07-12-2024,UPI,3,5,Delivered
ORD08654,CUST01421,PROD0109,03-08-2023,12-08-2023,Card,1,1,Delivered
ORD08655,CUST02802,PROD0028,09-07-2024,16-07-2024,Card,3,4,Delivered
ORD08656,CUST01145,PROD0010,07-04-2024,16-04-2024,UPI,2,4,Delivered
ORD08657,CUST03812,PROD0223,23-12-2023,26-12-2023,Card,3,2,Delivered
ORD08658,CUST04555,PROD0059,24-10-2023,03-11-2023,Card,3,4,Delivered
ORD08659,CUST02951,PROD0185,17-10-2022,20-10-2022,UPI,5,5,Delivered
ORD08660,CUST03577,PROD0180,17-02-2024,,Card,1,5,Returned
ORD08661,CUST00393,PROD0112,18-05-2022,22-05-2022,Card,1,4,Delivered
ORD08662,CUST01173,PROD0241,04-05-2022,10-05-2022,Cash,4,4,Delivered
ORD08663,CUST02041,PROD0139,22-09-2023,01-10-2023,Card,3,5,Delivered
ORD08664,CUST01746,PROD0040,11-01-2022,16-01-2022,UPI,3,3,Delivered
ORD08665,CUST01065,PROD0076,22-03-2022,25-03-2022,UPI,3,1,Delivered
ORD08666,CUST00570,PROD0077,08-05-2023,12-05-2023,Card,5,5,Delivered
ORD08667,CUST04194,PROD0192,26-06-2023,06-07-2023,Card,4,3,Delivered
ORD08668,CUST00978,PROD0199,16-09-2024,23-09-2024,UPI,1,3,Delivered
ORD08669,CUST01543,PROD0030,16-07-2024,24-07-2024,UPI,3,4,Delivered
ORD08670,CUST04634,PROD0036,14-08-2024,,UPI,,1,Cancelled
ORD08671,CUST02391,PROD0042,16-07-2024,19-07-2024,Cash,3,3,Delivered
ORD08672,CUST00187,PROD0142,03-09-2024,,Cash,2,2,Returned
ORD08673,CUST00100,PROD0210,19-04-2023,21-04-2023,Card,5,4,Delivered
ORD08674,CUST03974,PROD0052,20-07-2024,30-07-2024,Cash,5,4,Delivered
ORD08675,CUST00056,PROD0139,15-05-2022,19-05-2022,Cash,2,4,Delivered
ORD08676,CUST04303,PROD0186,01-08-2022,08-08-2022,Cash,2,4,Delivered
ORD08677,CUST02233,PROD0112,20-12-2024,22-12-2024,Card,3,5,Delivered
ORD08678,CUST02242,PROD0047,14-08-2022,,UPI,3,3,Returned
ORD08679,CUST00786,PROD0004,04-11-2023,,Card,,3,Cancelled
ORD08680,CUST04044,PROD0045,05-02-2023,13-02-2023,Card,1,2,Delivered
ORD08681,CUST03487,PROD0057,03-06-2024,08-06-2024,UPI,4,4,Delivered
ORD08682,CUST04206,PROD0126,09-06-2023,14-06-2023,UPI,2,1,Delivered
ORD08683,CUST03613,PROD0176,28-07-2023,,Card,3,2,Returned
ORD08684,CUST02924,PROD0220,22-04-2022,24-04-2022,UPI,4,1,Delivered
ORD08685,CUST00292,PROD0107,24-01-2023,01-02-2023,Card,1,3,Delivered
ORD08686,CUST04371,PROD0176,27-07-2023,31-07-2023,UPI,5,5,Delivered
ORD08687,CUST01797,PROD0011,27-10-2023,29-10-2023,Card,5,4,Delivered
ORD08688,CUST00249,PROD0215,29-04-2022,,Cash,,5,Cancelled
ORD08689,CUST04571,PROD0001,26-10-2022,01-11-2022,UPI,2,2,Delivered
ORD08690,CUST04877,PROD0064,28-11-2024,07-12-2024,Card,1,1,Delivered
ORD08691,CUST00154,PROD0021,05-01-2022,15-01-2022,Cash,1,3,Delivered
ORD08692,CUST02490,PROD0217,20-02-2023,25-02-2023,Card,4,4,Delivered
ORD08693,CUST03530,PROD0035,30-12-2023,,Card,3,4,Returned
ORD08694,CUST00309,PROD0100,10-02-2024,,Card,2,1,Returned
ORD08695,CUST01145,PROD0107,28-03-2023,01-04-2023,UPI,3,2,Delivered
ORD08696,CUST04269,PROD0011,31-07-2024,06-08-2024,Cash,1,1,Delivered
ORD08697,CUST02753,PROD0232,30-11-2023,02-12-2023,Cash,4,4,Delivered
ORD08698,CUST02332,PROD0070,03-07-2023,07-07-2023,Card,1,5,Delivered
ORD08699,CUST04739,PROD0092,06-07-2022,08-07-2022,UPI,4,2,Delivered
ORD08700,CUST04112,PROD0077,09-01-2024,11-01-2024,Card,5,1,Delivered
ORD08701,CUST03369,PROD0192,13-05-2022,,UPI,2,3,Returned
ORD08702,CUST03373,PROD0228,06-05-2024,15-05-2024,Card,2,3,Delivered
ORD08703,CUST01495,PROD0226,30-01-2023,04-02-2023,Cash,2,4,Delivered
ORD08704,CUST04546,PROD0005,25-09-2023,01-10-2023,Cash,5,2,Delivered
ORD08705,CUST00560,PROD0001,20-08-2023,23-08-2023,UPI,3,2,Delivered
ORD08706,CUST03513,PROD0134,20-06-2023,22-06-2023,UPI,3,4,Delivered
ORD08707,CUST02471,PROD0214,12-03-2022,18-03-2022,Cash,1,5,Delivered
ORD08708,CUST00179,PROD0109,28-01-2024,30-01-2024,Card,3,4,Delivered
ORD08709,CUST02619,PROD0230,09-12-2022,13-12-2022,UPI,5,5,Delivered
ORD08710,CUST03019,PROD0239,11-11-2024,20-11-2024,Cash,1,3,Delivered
ORD08711,CUST04304,PROD0111,09-02-2024,11-02-2024,Card,2,4,Delivered
ORD08712,CUST00852,PROD0202,25-04-2024,02-05-2024,UPI,2,1,Delivered
ORD08713,CUST01267,PROD0063,14-02-2024,19-02-2024,UPI,2,4,Delivered
ORD08714,CUST01385,PROD0175,20-03-2024,25-03-2024,UPI,2,4,Delivered
ORD08715,CUST01081,PROD0204,30-11-2022,,Cash,,5,Cancelled
ORD08716,CUST03721,PROD0115,20-03-2023,24-03-2023,UPI,2,5,Delivered
ORD08717,CUST02027,PROD0155,07-07-2023,17-07-2023,UPI,5,3,Delivered
ORD08718,CUST02876,PROD0236,04-12-2022,,UPI,,5,Cancelled
ORD08719,CUST02614,PROD0190,11-07-2022,19-07-2022,UPI,5,4,Delivered
ORD08720,CUST04061,PROD0070,12-07-2024,15-07-2024,Card,2,4,Delivered
ORD08721,CUST01391,PROD0199,05-09-2023,14-09-2023,Card,5,5,Delivered
ORD08722,CUST00978,PROD0028,03-06-2022,13-06-2022,Cash,4,5,Delivered
ORD08723,CUST02473,PROD0080,22-08-2023,,Card,1,4,Returned
ORD08724,CUST04435,PROD0088,19-08-2024,22-08-2024,Cash,5,2,Delivered
ORD08725,CUST03065,PROD0112,21-08-2023,27-08-2023,Card,5,5,Delivered
ORD08726,CUST02399,PROD0101,06-09-2023,09-09-2023,Cash,3,3,Delivered
ORD08727,CUST04662,PROD0133,26-12-2024,,Cash,,1,Cancelled
ORD08728,CUST04317,PROD0226,26-05-2023,02-06-2023,UPI,5,4,Delivered
ORD08729,CUST04223,PROD0051,23-02-2022,03-03-2022,UPI,1,2,Delivered
ORD08730,CUST02230,PROD0225,28-12-2023,02-01-2024,Card,4,2,Delivered
ORD08731,CUST00050,PROD0116,05-04-2023,,Cash,1,5,Returned
ORD08732,CUST00891,PROD0073,18-02-2022,26-02-2022,Card,1,5,Delivered
ORD08733,CUST04599,PROD0233,07-11-2023,,Cash,1,4,Returned
ORD08734,CUST04867,PROD0139,30-10-2023,,UPI,,3,Cancelled
ORD08735,CUST03054,PROD0225,08-05-2023,13-05-2023,Card,5,5,Delivered
ORD08736,CUST01340,PROD0119,21-07-2023,,Cash,,1,Cancelled
ORD08737,CUST04919,PROD0242,11-11-2023,13-11-2023,Cash,5,1,Delivered
ORD08738,CUST00985,PROD0226,01-11-2023,,Cash,,4,Cancelled
ORD08739,CUST04722,PROD0043,13-01-2024,21-01-2024,Card,3,3,Delivered
ORD08740,CUST04205,PROD0038,30-07-2022,,Cash,2,3,Returned
ORD08741,CUST02529,PROD0102,29-02-2024,08-03-2024,UPI,4,5,Delivered
ORD08742,CUST03655,PROD0121,19-01-2022,27-01-2022,Cash,5,1,Delivered
ORD08743,CUST01875,PROD0213,08-02-2023,15-02-2023,Cash,5,2,Delivered
ORD08744,CUST02774,PROD0055,08-08-2024,11-08-2024,UPI,1,1,Delivered
ORD08745,CUST04718,PROD0058,30-05-2024,04-06-2024,UPI,1,3,Delivered
ORD08746,CUST02083,PROD0004,18-06-2022,24-06-2022,Card,2,4,Delivered
ORD08747,CUST02085,PROD0242,26-09-2022,05-10-2022,Cash,4,3,Delivered
ORD08748,CUST03144,PROD0222,06-09-2023,14-09-2023,Card,5,2,Delivered
ORD08749,CUST01421,PROD0073,27-01-2024,01-02-2024,UPI,4,4,Delivered
ORD08750,CUST01886,PROD0210,18-04-2023,20-04-2023,Cash,2,4,Delivered
ORD08751,CUST02977,PROD0226,19-03-2024,,Cash,,4,Cancelled
ORD08752,CUST00941,PROD0134,27-02-2024,05-03-2024,Card,3,1,Delivered
ORD08753,CUST03320,PROD0073,20-05-2022,24-05-2022,Card,4,1,Delivered
ORD08754,CUST03541,PROD0054,24-06-2024,03-07-2024,Card,4,1,Delivered
ORD08755,CUST01413,PROD0096,12-05-2022,14-05-2022,Card,5,5,Delivered
ORD08756,CUST03979,PROD0115,24-06-2023,26-06-2023,UPI,5,2,Delivered
ORD08757,CUST01724,PROD0045,01-02-2023,04-02-2023,UPI,3,3,Delivered
ORD08758,CUST02427,PROD0048,10-12-2023,13-12-2023,Cash,2,2,Delivered
ORD08759,CUST01382,PROD0169,31-01-2023,09-02-2023,UPI,1,5,Delivered
ORD08760,CUST01678,PROD0057,28-04-2022,01-05-2022,Cash,2,4,Delivered
